"Barcode", "Price", "Catalog", "Detail", "NewPrice", "OldPrice"
"037000898504", "400", "Fabric softener", "", "", ""
"072613451692", "300", "Fabric softener", "", "", ""
"035000390134", "300", "Fabric softener", "", "", ""
"035000390134", "300", "Fabric softener", "", "", ""
"072613460946", "450", "Fabric softener", "", "", ""
"072613451852", "450", "Fabric softener", "", "", ""
"035000390158", "300", "Fabric softener", "", "", ""
"035000391315", "225", "Fabric softener", "", "", ""
"037000952848", "500", "Fabric softener", "", "", ""
"072613451081", "200", "Fabric softener", "", "", ""
"610352011618", "100", "Fabric softener", "", "", ""
"610352011564", "100", "Fabric softener", "", "", ""
"610352011571", "280", "Fabric softener", "", "", ""
"037000304203", "795", "Fabric softener", "", "", ""
"037000823551", "500", "Fabric softener", "", "", ""
"037000823865", "500", "Fabric softener", "", "", ""
"610352011557", "280", "Fabric softener", "", "", ""
"610352011540", "100", "Fabric softener", "", "", ""
"037000432272", "500", "Fabric softener", "", "", ""
"037000823650", "200", "Fabric softener", "", "", ""
"037000971931", "350", "Fabric softener", "", "", ""
"037000823322", "200", "Fabric softener", "", "", ""
"017500207228", "120", "Fabric softener", "", "", ""
"610352011588", "100", "Fabric softener", "", "", ""
"037000291930", "295", "Fabric softener", "", "", ""
"037000949473", "295", "Fabric softener", "", "", ""
"037000823704", "200", "Fabric softener", "", "", ""
"035000391643", "175", "Fabric softener", "", "", ""
"301220453356", "600", "Vitiams", "", "", ""
"301220742597", "700", "Vitiams", "", "", ""
"301220156363", "300", "Vitiams", "", "", ""
"301220017824", "450", "Vitiams", "", "", ""
"301220742580", "300", "Vitiams", "", "", ""
"301220193771", "600", "Vitiams", "", "", ""
"301220862455", "600", "Vitiams", "", "", ""
"301220199421", "200", "Vitiams", "", "", ""
"301220011402", "350", "Vitiams", "", "", ""
"301220293433", "350", "Vitiams", "", "", ""
"301220011594", "250", "Vitiams", "", "", ""
"301220037945", "900", "Vitiams", "", "", ""
"301220293419", "900", "Vitiams", "", "", ""
"301220140164", "500", "Vitiams", "", "", ""
"301220742511", "200", "Vitiams", "", "", ""
"301220452120", "350", "Vitiams", "", "", ""
"301220038812", "700", "Vitiams", "", "", ""
"301220293402", "450", "Vitiams", "", "", ""
"301220051606", "450", "Vitiams", "", "", ""
"301220293396", "300", "Vitiams", "", "", ""
"301220293426", "300", "Vitiams", "", "", ""
"301220518840", "500", "Vitiams", "", "", ""
"301220134286", "500", "Vitiams", "", "", ""
"301220467339", "200", "Vitiams", "", "", ""
"301220014182", "450", "Vitiams", "", "", ""
"301220293365", "375", "Vitiams", "", "", ""
"301220293358", "350", "Vitiams", "", "", ""
"011020657617", "300", "Vitiams", "", "", ""
"301220193771", "800", "Vitiams", "", "", ""
"301220038645", "500", "Vitiams", "", "", ""
"301220126106", "350", "Vitiams", "", "", ""
"301220742566", "350", "Vitiams", "", "", ""
"301220006507", "300", "Vitiams", "", "", ""
"301220026123", "450", "Vitiams", "", "", ""
"301220453356", "600", "Vitiams", "", "", ""
"301220742597", "700", "Vitiams", "", "", ""
"301220156363", "300", "Vitiams", "", "", ""
"301220017824", "450", "Vitiams", "", "", ""
"301220742580", "300", "Vitiams", "", "", ""
"301220193771", "600", "Vitiams", "", "", ""
"301220862455", "600", "Vitiams", "", "", ""
"301220199421", "200", "Vitiams", "", "", ""
"301220011402", "350", "Vitiams", "", "", ""
"301220293433", "350", "Vitiams", "", "", ""
"301220011594", "250", "Vitiams", "", "", ""
"301220037945", "900", "Vitiams", "", "", ""
"301220293419", "900", "Vitiams", "", "", ""
"301220140164", "500", "Vitiams", "", "", ""
"301220742511", "200", "Vitiams", "", "", ""
"301220452120", "350", "Vitiams", "", "", ""
"301220038812", "700", "Vitiams", "", "", ""
"301220293402", "450", "Vitiams", "", "", ""
"301220051606", "450", "Vitiams", "", "", ""
"301220293396", "300", "Vitiams", "", "", ""
"301220293426", "300", "Vitiams", "", "", ""
"301220518840", "500", "Vitiams", "", "", ""
"301220134286", "500", "Vitiams", "", "", ""
"301220467339", "200", "Vitiams", "", "", ""
"301220014182", "450", "Vitiams", "", "", ""
"301220293365", "375", "Vitiams", "", "", ""
"301220293358", "350", "Vitiams", "", "", ""
"011020657617", "300", "Vitiams", "", "", ""
"301220193771", "800", "Vitiams", "", "", ""
"301220038645", "500", "Vitiams", "", "", ""
"301220126106", "350", "Vitiams", "", "", ""
"301220742566", "350", "Vitiams", "", "", ""
"301220006507", "300", "Vitiams", "", "", ""
"301220026123", "450", "Vitiams", "", "", ""
"301220020640", "300", "Vitiams", "", "", ""
"301220452533", "500", "Vitiams", "", "", ""
"301220065498", "300", "Vitiams", "", "", ""
"301220657594", "500", "Vitiams", "", "", ""
"301220293495", "225", "Vitiams", "", "", ""
"301220293556", "600", "Vitiams", "", "", ""
"301220180764", "350", "Vitiams", "", "", ""
"301220293372", "500", "Vitiams", "", "", ""
"301220293457", "450", "Vitiams", "", "", ""
"301220194914", "700", "Vitiams", "", "", ""
"301220657600", "350", "Vitiams", "", "", ""
"301220157469", "500", "Vitiams", "", "", ""
"301220505307", "450", "Vitiams", "", "", ""
"301220055383", "200", "Vitiams", "", "", ""
"301220049023", "500", "Vitiams", "", "", ""
"301220455237", "250", "Vitiams", "", "", ""
"301220293587", "450", "Vitiams", "", "", ""
"301220413831", "450", "Vitiams", "", "", ""
"301220657624", "700", "Vitiams", "", "", ""
"301220041713", "500", "Vitiams", "", "", ""
"301220531818", "600", "Vitiams", "", "", ""
"301220657570", "900", "Vitiams", "", "", ""
"301220742528", "600", "Vitiams", "", "", ""
"301220045759", "600", "Vitiams", "", "", ""
"301220595940", "250", "Vitiams", "", "", ""
"301220742542", "200", "Vitiams", "", "", ""
"301220014519", "550", "Vitiams", "", "", ""
"301220293549", "600", "Vitiams", "", "", ""
"301220131193", "700", "Vitiams", "", "", ""
"301220293532", "600", "Vitiams", "", "", ""
"301220453356", "350", "Vitiams", "", "", ""
"016000106109", "250", "Vitiams", "", "", ""
"070233125009", "175", "Vitiams", "", "", ""
"070070101372", "100", "Vitiams", "", "", ""
"070233125016", "185", "Vitiams", "", "", ""
"016000420403", "355", "Vitiams", "", "", ""
"049200045701", "350", "Vitiams", "", "", ""
"075933215241", "200", "Vitiams", "", "", ""
"722776210024", "400", "Vitiams", "", "", ""
"071024392020", "165", "Vitiams", "", "", ""
"071024192026", "165", "Vitiams", "", "", ""
"071024433020", "160", "Vitiams", "", "", ""
"075933220931", "100", "Vitiams", "", "", ""
"044800001027", "200", "Vitiams", "", "", ""
"075933220948", "100", "Vitiams", "", "", ""
"053351900574", "100", "Vitiams", "", "", ""
"812130020182", "275", "Vitiams", "", "", ""
"075933220955", "100", "Vitiams", "", "", ""
"722776200018", "240", "Vitiams", "", "", ""
"886490291216", "110", "Vitiams", "", "", ""
"072486002205", "idk", "Vitiams", "", "", ""
"041449601236", "235", "Vitiams", "", "", ""
"079851344243", "200", "Vitiams", "", "", ""
"079851314246", "idk", "Vitiams", "", "", ""
"033200011101", "75", "Vitiams", "", "", ""
"079851314345", "100", "Vitiams", "", "", ""
"041617007402", "125", "Vitiams", "", "", ""
"041550010057", "195", "Vitiams", "", "", ""
"043000285558", "195", "Pasta quick meal", "", "", ""
"016000274891", "150", "Pasta quick meal", "", "", ""
"055049003543", "100", "Pasta quick meal", "", "", ""
"016000274891", "150", "Pasta quick meal", "", "", ""
"079851434371", "125", "Pasta quick meal", "", "", ""
"029700001148", "185", "Pasta quick meal", "", "", ""
"016000461475", "100", "Pasta quick meal", "", "", ""
"016000461444", "100", "Pasta quick meal", "", "", ""
"016000461482", "100", "Pasta quick meal", "", "", ""
"015300200036", "100", "Pasta quick meal", "", "", ""
"015300200012", "100", "Pasta quick meal", "", "", ""
"015300430235", "100", "Pasta quick meal", "", "", ""
"041000022685", "125", "Pasta quick meal", "", "", ""
"041000022630", "125", "Pasta quick meal", "", "", ""
"041000022708", "125", "Pasta quick meal", "", "", ""
"041000022463", "125", "Pasta quick meal", "", "", ""
"041000022531", "125", "Pasta quick meal", "", "", ""
"041000022555", "125", "Pasta quick meal", "", "", ""
"041000022869", "125", "Pasta quick meal", "", "", ""
"041000022517", "125", "Pasta quick meal", "", "", ""
"016000414204", "150", "Pasta quick meal", "", "", ""
"016000402126", "150", "Pasta quick meal", "", "", ""
"016000509405", "200", "Pasta quick meal", "", "", ""
"016000503304", "200", "Pasta quick meal", "", "", ""
"016000416284", "150", "Pasta quick meal", "", "", ""
"016000263130", "150", "Pasta quick meal", "", "", ""
"016000417519", "150", "Pasta quick meal", "", "", ""
"021000034055", "225", "Pasta quick meal", "", "", ""
"016000169203", "200", "Pasta quick meal", "", "", ""
"071100211634", "225", "Pasta quick meal", "", "", ""
"050100142261", "300", "Pasta quick meal", "", "", ""
"048500017753", "175", "Milk and a orange juice ", "", "", ""
"041900076450", "100", "Milk and a orange juice ", "", "", ""
"041900076412", "275", "Milk and a orange juice ", "", "", ""
"041900076634", "275", "Milk and a orange juice ", "", "", ""
"041900076382", "300", "Milk and a orange juice ", "", "", ""
"037000979319", "995", "Milk and a orange juice ", "", "", ""
"037000158158", "995", "Milk and a orange juice ", "", "", ""
"037000224051", "995", "Milk and a orange juice ", "", "", ""
"019014610860", "595", "Dog Food", "", "", ""
"019014700110", "595", "Dog Food", "", "", ""
"094606754320", "360", "Home test", "", "", ""
"094606810002", "800", "Home test", "", "", ""
"328785509113", "900", "Home test", "", "", ""
"845717773591", "600", "Home test", "", "", ""
"845717090001", "300", "Home test", "", "", ""
"845717773300", "1000", "Home test", "", "", ""
"072785100480", "100", "First aid", "", "", ""
"072785100473", "195", "First aid", "", "", ""
"072785109544", "275", "First aid", "", "", ""
"811068010494", "500", "First aid", "", "", ""
"072785107793", "300", "First aid", "", "", ""
"079068004039", "065", "First aid", "", "", ""
"072785104037", "150", "First aid", "", "", ""
"072785111103", "125", "First aid", "", "", ""
"072785104020", "150", "First aid", "", "", ""
"079068005319", "100", "First aid", "", "", ""
"072785107397", "195", "First aid", "", "", ""
"079068005326", "100", "First aid", "", "", ""
"017276226133", "200", "First aid", "", "", ""
"017276227116", "200", "First aid", "", "", ""
"017276225945", "200", "First aid", "", "", ""
"727510003658", "450", "First aid", "", "", ""
"072785105515", "375", "First aid", "", "", ""
"079068007122", "175", "First aid", "", "", ""
"072785113251", "225", "First aid", "", "", ""
"072785113268", "225", "First aid", "", "", ""
"888277367275", "550", "First aid", "", "", ""
"888277367268", "175", "First aid", "", "", ""
"381370079286", "350", "First aid", "", "", ""
"036000322064", "400", "First aid", "", "", ""
"017276227178", "450", "First aid", "", "", ""
"017276227109", "250", "First aid", "", "", ""
"884389121910", "350", "First aid", "", "", ""
"080196314860", "200", "First aid", "", "", ""
"884389120166", "325", "First aid", "", "", ""
"889476412025", "idk", "First aid", "", "", ""
"889476412186", "100", "First aid", "", "", ""
"889476413183", "100", "First aid", "", "", ""
"375137703354", "400", "First aid", "", "", ""
"780707391129", "400", "First aid", "", "", ""
"780707391143", "100", "First aid", "", "", ""
"041167008416", "565", "First aid", "", "", ""
"041167008324", "175", "First aid", "", "", ""
"845717007573", "250", "First aid", "", "", ""
"346581110203", "450", "First aid", "", "", ""
"346581750010", "200", "First aid", "", "", ""
"305733013014", "275", "First aid", "", "", ""
"033552011101", "200", "First aid", "", "", ""
"727510005041", "450", "First aid", "", "", ""
"727510004457", "400", "First aid", "", "", ""
"041167171028", "500", "First aid", "", "", ""
"067742322005", "250", "First aid", "", "", ""
"041167008850", "350", "First aid", "", "", ""
"048155921214", "200", "First aid", "", "", ""
"310742019735", "100", "First aid", "", "", ""
"310742098426", "100", "First aid", "", "", ""
"039278322019", "100", "First aid", "", "", ""
"041167040409", "375", "First aid", "", "", ""
"838891010293", "100", "First aid", "", "", ""
"074300005355", "485", "First aid", "", "", ""
"074300005393", "445", "First aid", "", "", ""
"038488707456", "200", "First aid", "", "", ""
"041167057018", "250", "First aid", "", "", ""
"041167058220", "450", "First aid", "", "", ""
"041167060032", "375", "First aid", "", "", ""
"038488538883", "475", "First aid", "", "", ""
"312547171670", "450", "First aid", "", "", ""
"072785103177", "250", "First aid", "", "", ""
"727510004440", "350", "First aid", "", "", ""
"370030657698", "350", "First aid", "", "", ""
"041167426692", "275", "First aid", "", "", ""
"079068007160", "150", "First aid", "", "", ""
"072785103160", "300", "First aid", "", "", ""
"083926860002", "350", "First aid", "", "", ""
"041388001517", "475", "First aid", "", "", ""
"034197013246", "350", "First aid", "", "", ""
"780707005675", "375", "First aid", "", "", ""
"034197008662", "375", "First aid", "", "", ""
"311017410318", "675", "First aid", "", "", ""
"083926243003", "850", "First aid", "", "", ""
"370030659111", "850", "First aid", "", "", ""
"031568873034", "200", "Reading glasses supplies", "", "", ""
"031568873898", "200", "Reading glasses supplies", "", "", ""
"031568873324", "300", "Reading glasses supplies", "", "", ""
"044600016733", "450", "Chemical cleaning", "", "", ""
"037000286042", "595", "Laundry detergents", "", "", ""
"037000224068", "500", "Laundry detergents", "", "", ""
"072613463794", "400", "Laundry detergents", "", "", ""
"072613462797", "500", "Laundry detergents", "", "", ""
"037000956150", "495", "Laundry detergents", "", "", ""
"037000867500", "495", "Laundry detergents", "", "", ""
"037000939962", "500", "Fresher", "", "", ""
"037000320081", "500", "Fresher", "", "", ""
"037000227144", "325", "Fresher", "", "", ""
"893484000341", "200", "Fresher", "", "", ""
"893484000310", "200", "Fresher", "", "", ""
"814840011344", "175", "Fresher", "", "", ""
"814840011375", "175", "Fresher", "", "", ""
"893484000938", "175", "Fresher", "", "", ""
"814840010125", "300", "Fresher", "", "", ""
"814840010118", "300", "Fresher", "", "", ""
"814840010149", "300", "Fresher", "", "", ""
"814840011320", "500", "Fresher", "", "", ""
"814840010989", "500", "Fresher", "", "", ""
"814840011290", "275", "Fresher", "", "", ""
"062338911120", "500", "Fresher", "", "", ""
"062338911106", "500", "Fresher", "", "", ""
"062338955568", "500", "Fresher", "", "", ""
"062338804200", "500", "Fresher", "", "", ""
"062338784731", "500", "Fresher", "", "", ""
"062338939476", "300", "Fresher", "", "", ""
"062338851778", "500", "Fresher", "", "", ""
"062338880907", "650", "Fresher", "", "", ""
"062338851754", "500", "Fresher", "", "", ""
"062338897332", "300", "Fresher", "", "", ""
"062338822914", "500", "Fresher", "", "", ""
"062338857237", "300", "Fresher", "", "", ""
"062338780467", "150", "Fresher", "", "", ""
"019200741866", "450", "Fresher", "", "", ""
"019200028455", "450", "Fresher", "", "", ""
"037000198079", "355", "Fresher", "", "", ""
"037000946137", "355", "Fresher", "", "", ""
"052000103939", "360", "Sport drinks", "", "", ""
"052000204087", "360", "Sport drinks", "", "", ""
"052000204094", "360", "Sport drinks", "", "", ""
"024500334830", "100", "Sport drinks", "", "", ""
"842424000323", "100", "Sport drinks", "", "", ""
"024500335240", "230", "Sport drinks", "", "", ""
"675690501443", "300", "Sport drinks", "", "", ""
"024500335493", "230", "Sport drinks", "", "", ""
"070330916104", "325", "Sport drinks", "", "", ""
"675690501559", "515", "Sport drinks", "", "", ""
"070330714960", "350", "Sport drinks", "", "", ""
"842424002525", "300", "Sport drinks", "", "", ""
"024500334823", "100", "Sport drinks", "", "", ""
"842424000262", "200", "Sport drinks", "", "", ""
"024500335233", "230", "Sport drinks", "", "", ""
"024500437777", "200", "Sport drinks", "", "", ""
"070330724556", "500", "Sport drinks", "", "", ""
